R1		Freq_tr(Hz)	V_tr(V)		DC_tr(V)	Freq_sq(Hz)	V_sq(V)		DC_sq(V)	Phase(deg)	t_rise_tr(s)	t_fall_tr(s)	t_rise_sq(s)	t_fall_sq(s)
28		4316.00		0.5800		4.8459		4331.00		8.8300		4.7320		80.90		0.000077		0.000085		0.000022		0.000029
27		4374.00		0.5700		4.8459		4388.00		8.8300		4.7530		83.70		0.000074		0.000083		0.000022		0.000028
26		4444.00		0.5600		4.8444		4439.00		8.8300		4.7530		83.30		0.000071		0.000080		0.000022		0.000028
25		4401.00		0.5600		4.8423		4443.00		8.9000		4.6890		84.50		0.000072		0.000080		0.000022		0.000029
24		4521.00		0.5600		4.8430		4534.00		8.8300		4.8040		86.40		0.000070		0.000082		0.000023		0.000029
23		4602.00		0.5500		4.8408		4618.00		8.8300		4.7790		83.10		0.000070		0.000078		0.000022		0.000029
22		4717.00		0.5300		4.8386		4715.00		8.8300		4.7830		84.10		0.000068		0.000075		0.000022		0.000029
21		4819.00		0.5100		4.8349		4815.00		8.9000		4.7740		81.70		0.000063		0.000072		0.000023		0.000029
20		4839.00		0.5100		4.8284		4815.00		8.8300		4.6890		85.60		0.000066		0.000073		0.000023		0.000029
19		4954.00		0.5000		4.8284		4925.00		8.8300		4.7620		84.10		0.000061		0.000069		0.000023		0.000029
