Frequency(Hz)	Amplitude(dBV)
1.961517e+03	1.644800e+04
1.961899e+03	-4.023000e+03
1.962280e+03	2.055400e+04
1.962662e+03	-1.222500e+04
1.963043e+03	5.500000e+01
1.963425e+03	-1.222300e+04
1.963806e+03	2.464000e+04
1.964188e+03	1.644300e+04
1.964569e+03	-8.137000e+03
1.964951e+03	-8.137000e+03
1.965332e+03	8.250000e+03
1.965714e+03	2.054800e+04
1.966095e+03	-8.120000e+03
1.966476e+03	-8.125000e+03
1.966858e+03	1.643200e+04
1.967239e+03	-2.862500e+04
1.967621e+03	2.052900e+04
1.968002e+03	2.053800e+04
1.968384e+03	4.153000e+03
1.968765e+03	2.872100e+04
1.969147e+03	2.053400e+04
1.969528e+03	-1.224700e+04
1.969910e+03	2.872900e+04
1.970291e+03	5.200000e+01
1.970673e+03	-2.041900e+04
1.971054e+03	4.174000e+03
1.971436e+03	7.900000e+01
1.971817e+03	-2.041400e+04
1.972198e+03	6.200000e+01
1.972580e+03	2.874200e+04
1.972961e+03	8.253000e+03
1.973343e+03	-1.632600e+04
1.973724e+03	-4.032000e+03
1.974106e+03	-1.631800e+04
1.974487e+03	-1.631700e+04
1.974869e+03	2.873500e+04
1.975250e+03	2.873300e+04
1.975632e+03	-1.222400e+04
1.976013e+03	-8.125000e+03
1.976395e+03	-1.222400e+04
1.976776e+03	-8.127000e+03
1.977158e+03	4.168000e+03
1.977539e+03	-1.222000e+04
1.977921e+03	2.461900e+04
1.978302e+03	-8.133000e+03
1.978683e+03	2.873300e+04
1.979065e+03	-8.128000e+03
1.979446e+03	1.235700e+04
1.979828e+03	8.253000e+03
1.980209e+03	2.462400e+04
1.980591e+03	-2.042300e+04
1.980972e+03	2.872100e+04
1.981354e+03	3.200000e+01
1.981735e+03	-3.272100e+04
1.982117e+03	-2.042500e+04
1.982498e+03	2.053000e+04
1.982880e+03	-4.038000e+03
1.983261e+03	-8.125000e+03
1.983643e+03	-2.451700e+04
1.984024e+03	-1.633400e+04
1.984406e+03	-1.222100e+04
1.984787e+03	-1.632600e+04
1.985168e+03	-1.633000e+04
1.985550e+03	-3.269900e+04
1.985931e+03	2.464300e+04
1.986313e+03	5.800000e+01
1.986694e+03	-4.048000e+03
1.987076e+03	-2.860700e+04
1.987457e+03	1.645500e+04
1.987839e+03	6.800000e+01
1.988220e+03	-2.042100e+04
1.988602e+03	1.234500e+04
1.988983e+03	2.870700e+04
1.989365e+03	1.233900e+04
1.989746e+03	-2.042900e+04
1.990128e+03	8.248000e+03
1.990509e+03	-2.861200e+04
1.990891e+03	-1.224700e+04
1.991272e+03	2.054100e+04
1.991653e+03	2.054800e+04
1.992035e+03	2.463000e+04
1.992416e+03	-2.451900e+04
1.992798e+03	2.054700e+04
1.993179e+03	-2.042400e+04
1.993561e+03	2.872600e+04
1.993942e+03	2.873700e+04
1.994324e+03	-4.042000e+03
1.994705e+03	1.644200e+04
1.995087e+03	-2.450700e+04
1.995468e+03	6.700000e+01
1.995850e+03	-3.270300e+04
1.996231e+03	2.055200e+04
1.996613e+03	-2.860300e+04
1.996994e+03	-2.452100e+04
1.997375e+03	2.871800e+04
1.997757e+03	-1.226100e+04
1.998138e+03	-8.133000e+03
1.998520e+03	-2.451300e+04
1.998901e+03	2.463300e+04
1.999283e+03	-2.862500e+04
1.999664e+03	-8.145000e+03
2.000046e+03	-4.037000e+03
2.000427e+03	2.872400e+04
2.000809e+03	5.800000e+01
2.001190e+03	-2.860200e+04
2.001572e+03	-2.860500e+04
2.001953e+03	-1.635300e+04
2.002335e+03	1.643600e+04
2.002716e+03	-8.142000e+03
2.003098e+03	2.874100e+04
2.003479e+03	-1.631300e+04
2.003860e+03	2.463600e+04
2.004242e+03	2.054800e+04
2.004623e+03	-2.040900e+04
2.005005e+03	-1.222600e+04
2.005386e+03	6.300000e+01
2.005768e+03	-1.632100e+04
2.006149e+03	2.873800e+04
2.006531e+03	1.235900e+04
2.006912e+03	4.163000e+03
2.007294e+03	-8.153000e+03
2.007675e+03	4.800000e+01
2.008057e+03	4.154000e+03
2.008438e+03	-2.860500e+04
2.008820e+03	8.261000e+03
2.009201e+03	4.157000e+03
2.009583e+03	2.462600e+04
2.009964e+03	4.116000e+03
2.010345e+03	4.150000e+03
2.010727e+03	2.054300e+04
2.011108e+03	-2.042100e+04
2.011490e+03	4.143000e+03
2.011871e+03	1.642600e+04
2.012253e+03	2.873600e+04
2.012634e+03	1.645400e+04
2.013016e+03	-4.028000e+03
2.013397e+03	-2.452400e+04
2.013779e+03	1.644400e+04
2.014160e+03	-3.269900e+04
2.014542e+03	6.400000e+01
2.014923e+03	1.644500e+04
2.015305e+03	-4.026000e+03
2.015686e+03	-2.450800e+04
2.016068e+03	5.800000e+01
2.016449e+03	-2.046300e+04
2.016830e+03	-1.222600e+04
2.017212e+03	-4.025000e+03
2.017593e+03	1.235600e+04
2.017975e+03	1.643900e+04
2.018356e+03	-2.860300e+04
2.018738e+03	1.645500e+04
2.019119e+03	-1.631700e+04
2.019501e+03	2.874300e+04
2.019882e+03	2.873900e+04
2.020264e+03	-3.270000e+04
2.020645e+03	-1.631100e+04
2.021027e+03	-1.631800e+04
2.021408e+03	1.234900e+04
2.021790e+03	2.054900e+04
2.022171e+03	4.158000e+03
2.022552e+03	-8.133000e+03
2.022934e+03	-1.222100e+04
2.023315e+03	2.463400e+04
2.023697e+03	2.461800e+04
2.024078e+03	-2.861400e+04
2.024460e+03	-2.451300e+04
2.024841e+03	-1.221900e+04
2.025223e+03	2.464300e+04
2.025604e+03	2.872800e+04
2.025986e+03	-1.633100e+04
2.026367e+03	-1.222400e+04
2.026749e+03	8.260000e+03
2.027130e+03	-4.038000e+03
2.027512e+03	-2.862200e+04
2.027893e+03	2.054500e+04
2.028275e+03	-2.862500e+04
2.028656e+03	-1.631700e+04
2.029037e+03	2.055500e+04
2.029419e+03	2.873800e+04
2.029800e+03	8.254000e+03
2.030182e+03	-1.221500e+04
2.030563e+03	-1.631600e+04
2.030945e+03	-3.272600e+04
2.031326e+03	-3.271700e+04
2.031708e+03	-2.042200e+04
2.032089e+03	2.463700e+04
2.032471e+03	-2.042900e+04
2.032852e+03	-3.270600e+04
2.033234e+03	-1.222200e+04
2.033615e+03	-2.861500e+04
2.033997e+03	8.246000e+03
2.034378e+03	-8.138000e+03
2.034760e+03	2.872500e+04
2.035141e+03	-3.270500e+04
2.035522e+03	-2.451500e+04
2.035904e+03	1.643700e+04
2.036285e+03	-4.046000e+03
2.036667e+03	-1.633900e+04
2.037048e+03	-2.451600e+04
2.037430e+03	2.053800e+04
2.037811e+03	2.461500e+04
2.038193e+03	-8.162000e+03
2.038574e+03	2.053300e+04
2.038956e+03	6.600000e+01
2.039337e+03	-2.451700e+04
2.039719e+03	2.463000e+04
2.040100e+03	-1.631700e+04
2.040482e+03	-1.633000e+04
2.040863e+03	8.255000e+03
2.041245e+03	1.645900e+04
2.041626e+03	-2.450600e+04
2.042007e+03	-2.862300e+04
2.042389e+03	-2.043300e+04
2.042770e+03	1.644100e+04
2.043152e+03	-1.223000e+04
2.043533e+03	-2.451900e+04
2.043915e+03	-2.860800e+04
2.044296e+03	-2.451600e+04
2.044678e+03	-2.862100e+04
2.045059e+03	2.874100e+04
2.045441e+03	-2.451000e+04
2.045822e+03	4.155000e+03
2.046204e+03	-2.041200e+04
2.046585e+03	-1.632100e+04
2.046967e+03	-1.632400e+04
2.047348e+03	2.054000e+04
2.047729e+03	2.052600e+04
2.048111e+03	7.000000e+01
2.048492e+03	-2.860100e+04
2.048874e+03	2.873500e+04
2.049255e+03	6.100000e+01
2.049637e+03	8.194000e+03
2.050018e+03	2.054500e+04
2.050400e+03	-3.270300e+04
2.050781e+03	4.600000e+01
2.051163e+03	2.055000e+04
2.051544e+03	8.260000e+03
2.051926e+03	2.462900e+04
2.052307e+03	8.254000e+03
2.052689e+03	1.642200e+04
2.053070e+03	-1.631600e+04
2.053452e+03	-4.024000e+03
2.053833e+03	8.251000e+03
2.054214e+03	-1.222700e+04
2.054596e+03	2.054600e+04
2.054977e+03	-2.454000e+04
2.055359e+03	-1.222600e+04
2.055740e+03	-8.139000e+03
2.056122e+03	-4.038000e+03
2.056503e+03	1.645600e+04
2.056885e+03	1.235400e+04
2.057266e+03	2.050600e+04
2.057648e+03	2.463900e+04
2.058029e+03	8.249000e+03
2.058411e+03	-1.632500e+04
2.058792e+03	2.873800e+04
2.059174e+03	8.237000e+03
2.059555e+03	8.263000e+03
2.059937e+03	1.646300e+04
2.060318e+03	1.645800e+04
2.060699e+03	4.157000e+03
2.061081e+03	1.645500e+04
2.061462e+03	-4.031000e+03
2.061844e+03	4.159000e+03
2.062225e+03	-1.631600e+04
2.062607e+03	-8.137000e+03
2.062988e+03	4.168000e+03
2.063370e+03	1.645900e+04
2.063751e+03	1.234900e+04
2.064133e+03	-8.133000e+03
2.064514e+03	-1.224300e+04
2.064896e+03	1.645800e+04
2.065277e+03	8.275000e+03
2.065659e+03	-2.859800e+04
2.066040e+03	2.873400e+04
2.066422e+03	1.237100e+04
2.066803e+03	-3.268500e+04
2.067184e+03	2.874900e+04
2.067566e+03	6.100000e+01
2.067947e+03	4.153000e+03
2.068329e+03	8.250000e+03
2.068710e+03	-2.452100e+04
2.069092e+03	2.872000e+04
2.069473e+03	4.137000e+03
2.069855e+03	-1.223500e+04
2.070236e+03	-4.035000e+03
2.070618e+03	1.233600e+04
2.070999e+03	-2.451500e+04
2.071381e+03	2.873800e+04
2.071762e+03	-2.042800e+04
2.072144e+03	-1.223000e+04
2.072525e+03	8.261000e+03
2.072906e+03	-3.269500e+04
2.073288e+03	-1.630800e+04
2.073669e+03	-3.269500e+04
2.074051e+03	1.234700e+04
2.074432e+03	-8.153000e+03
2.074814e+03	2.462300e+04
2.075195e+03	2.873100e+04
2.075577e+03	-1.222800e+04
2.075958e+03	-3.270400e+04
2.076340e+03	8.259000e+03
2.076721e+03	-8.134000e+03
2.077103e+03	1.643300e+04
2.077484e+03	-8.154000e+03
2.077866e+03	2.054900e+04
2.078247e+03	-3.269100e+04
2.078629e+03	2.874700e+04
2.079010e+03	2.054700e+04
2.079391e+03	2.463200e+04
2.079773e+03	-8.180000e+03
2.080154e+03	-1.223200e+04
2.080536e+03	8.253000e+03
2.080917e+03	-2.451500e+04
2.081299e+03	2.872700e+04
2.081680e+03	5.800000e+01
2.082062e+03	6.700000e+01
2.082443e+03	-3.270800e+04
2.082825e+03	-2.451800e+04
2.083206e+03	6.400000e+01
2.083588e+03	-1.223400e+04
2.083969e+03	4.159000e+03
2.084351e+03	-2.860800e+04
2.084732e+03	-2.861000e+04
2.085114e+03	2.054600e+04
2.085495e+03	4.136000e+03
2.085876e+03	2.874300e+04
2.086258e+03	2.874900e+04
2.086639e+03	2.464400e+04
2.087021e+03	-4.052000e+03
2.087402e+03	4.159000e+03
2.087784e+03	-1.223400e+04
2.088165e+03	-4.039000e+03
2.088547e+03	4.300000e+01
2.088928e+03	2.463800e+04
2.089310e+03	-1.222400e+04
2.089691e+03	1.641700e+04
2.090073e+03	2.873500e+04
2.090454e+03	-8.139000e+03
2.090836e+03	2.464600e+04
2.091217e+03	4.174000e+03
2.091599e+03	-8.122000e+03
2.091980e+03	-1.222800e+04
2.092361e+03	-2.451200e+04
2.092743e+03	4.400000e+01
2.093124e+03	2.873400e+04
2.093506e+03	2.462800e+04
2.093887e+03	-3.270500e+04
2.094269e+03	4.165000e+03
2.094650e+03	-8.139000e+03
2.095032e+03	-2.041700e+04
2.095413e+03	-2.452100e+04
2.095795e+03	8.263000e+03
2.096176e+03	-2.450000e+04
2.096558e+03	2.463600e+04
2.096939e+03	-1.631700e+04
2.097321e+03	-1.631300e+04
2.097702e+03	2.462400e+04
2.098083e+03	-1.630700e+04
2.098465e+03	2.874800e+04
2.098846e+03	-2.455800e+04
2.099228e+03	-2.860100e+04
2.099609e+03	4.163000e+03
2.099991e+03	-1.223000e+04
2.100372e+03	-2.042100e+04
2.100754e+03	-2.451600e+04
2.101135e+03	7.100000e+01
2.101517e+03	-8.143000e+03
2.101898e+03	8.264000e+03
2.102280e+03	-2.450100e+04
2.102661e+03	-8.137000e+03
2.103043e+03	-1.631700e+04
2.103424e+03	8.249000e+03
2.103806e+03	2.465400e+04
2.104187e+03	-2.858900e+04
2.104568e+03	-8.125000e+03
2.104950e+03	-1.631200e+04
2.105331e+03	-2.450400e+04
2.105713e+03	-4.025000e+03
2.106094e+03	-2.858700e+04
2.106476e+03	1.646100e+04
2.106857e+03	1.645500e+04
2.107239e+03	-8.111000e+03
2.107620e+03	6.800000e+01
2.108002e+03	-2.858800e+04
2.108383e+03	-8.113000e+03
2.108765e+03	-2.450200e+04
2.109146e+03	-8.103000e+03
2.109528e+03	-2.449900e+04
2.109909e+03	-3.268500e+04
2.110291e+03	1.647100e+04
2.110672e+03	-1.222100e+04
2.111053e+03	-2.857800e+04
2.111435e+03	-2.039400e+04
2.111816e+03	8.282000e+03
2.112198e+03	-3.996000e+03
2.112579e+03	-8.116000e+03
2.112961e+03	8.295000e+03
2.113342e+03	2.877700e+04
2.113724e+03	9.900000e+01
2.114105e+03	2.060500e+04
2.114487e+03	2.061200e+04
2.114868e+03	-2.035000e+04
2.115250e+03	-1.217000e+04
2.115631e+03	8.100000e+01
2.116013e+03	4.204000e+03
2.116394e+03	1.238300e+04
2.116776e+03	9.200000e+01
2.117157e+03	2.467400e+04
2.117538e+03	-8.127000e+03
2.117920e+03	-3.267600e+04
2.118301e+03	4.184000e+03
2.118683e+03	-1.221500e+04
2.119064e+03	-3.267900e+04
2.119446e+03	2.055200e+04
2.119827e+03	-2.449400e+04
2.120209e+03	4.181000e+03
2.120590e+03	-2.864100e+04
2.120972e+03	-1.630100e+04
2.121353e+03	-8.113000e+03
2.121735e+03	-8.117000e+03
2.122116e+03	-3.268700e+04
2.122498e+03	-2.042100e+04
2.122879e+03	7.100000e+01
2.123261e+03	-2.860800e+04
2.123642e+03	4.170000e+03
2.124023e+03	1.646700e+04
2.124405e+03	-4.025000e+03
2.124786e+03	-3.269900e+04
2.125168e+03	-8.116000e+03
2.125549e+03	-2.041700e+04
2.125931e+03	1.645400e+04
2.126312e+03	-1.632200e+04
2.126694e+03	-2.041800e+04
2.127075e+03	-4.025000e+03
2.127457e+03	-3.271500e+04
2.127838e+03	-1.631100e+04
2.128220e+03	7.400000e+01
2.128601e+03	-8.154000e+03
2.128983e+03	1.645200e+04
2.129364e+03	-3.270300e+04
2.129745e+03	2.462600e+04
2.130127e+03	2.463600e+04
2.130508e+03	-3.273600e+04
2.130890e+03	-1.222500e+04
2.131271e+03	-2.451800e+04
2.131653e+03	-2.043500e+04
2.132034e+03	1.234300e+04
2.132416e+03	5.600000e+01
2.132797e+03	1.645700e+04
2.133179e+03	-1.631300e+04
2.133560e+03	2.872300e+04
2.133942e+03	6.700000e+01
2.134323e+03	-2.860800e+04
2.134705e+03	-4.049000e+03
2.135086e+03	-8.132000e+03
2.135468e+03	2.054100e+04
2.135849e+03	2.463400e+04
2.136230e+03	-1.634000e+04
2.136612e+03	-2.862000e+04
2.136993e+03	-1.632100e+04
2.137375e+03	-1.222800e+04
2.137756e+03	-8.144000e+03
2.138138e+03	-2.862000e+04
2.138519e+03	2.464500e+04
2.138901e+03	2.054900e+04
2.139282e+03	2.462700e+04
2.139664e+03	8.252000e+03
2.140045e+03	-2.451300e+04
2.140427e+03	2.462800e+04
2.140808e+03	-1.225200e+04
2.141190e+03	-8.155000e+03
2.141571e+03	4.154000e+03
2.141953e+03	-8.135000e+03
2.142334e+03	-3.270800e+04
2.142715e+03	4.155000e+03
2.143097e+03	2.870900e+04
2.143478e+03	-2.450900e+04
2.143860e+03	7.000000e+01
2.144241e+03	-2.041500e+04
2.144623e+03	-8.124000e+03
2.145004e+03	-1.223200e+04
2.145386e+03	-1.631600e+04
2.145767e+03	-1.631000e+04
2.146149e+03	2.054400e+04
2.146530e+03	-3.270000e+04
2.146912e+03	1.645800e+04
2.147293e+03	-1.632100e+04
2.147675e+03	-3.270900e+04
2.148056e+03	1.644000e+04
2.148438e+03	-2.041400e+04
2.148819e+03	-2.860100e+04
2.149200e+03	-2.042500e+04
2.149582e+03	1.644200e+04
2.149963e+03	-4.041000e+03
2.150345e+03	6.200000e+01
2.150726e+03	1.236300e+04
2.151108e+03	2.054800e+04
2.151489e+03	-2.860700e+04
2.151871e+03	8.267000e+03
2.152252e+03	-2.451400e+04
2.152634e+03	4.159000e+03
2.153015e+03	8.264000e+03
2.153397e+03	-3.270500e+04
2.153778e+03	4.166000e+03
2.154160e+03	8.257000e+03
2.154541e+03	-3.271700e+04
2.154922e+03	-2.860100e+04
2.155304e+03	-2.041400e+04
2.155685e+03	-2.041700e+04
2.156067e+03	4.166000e+03
2.156448e+03	-3.270000e+04
2.156830e+03	8.260000e+03
2.157211e+03	2.872500e+04
2.157593e+03	1.644900e+04
2.157974e+03	-2.450400e+04
2.158356e+03	6.200000e+01
2.158737e+03	2.872900e+04
2.159119e+03	-2.042000e+04
2.159500e+03	2.871000e+04
2.159882e+03	1.643800e+04
2.160263e+03	4.148000e+03
2.160645e+03	8.268000e+03
2.161026e+03	-1.630600e+04
2.161407e+03	-1.632100e+04
2.161789e+03	-3.268800e+04
2.162170e+03	-2.039300e+04
2.162552e+03	2.056500e+04
2.162933e+03	2.464900e+04
2.163315e+03	-1.223300e+04
2.163696e+03	2.873400e+04
2.164078e+03	2.053500e+04
2.164459e+03	-4.063000e+03
2.164841e+03	-8.130000e+03
2.165222e+03	-3.270800e+04
2.165604e+03	-1.634100e+04
2.165985e+03	8.259000e+03
2.166367e+03	2.055000e+04
2.166748e+03	8.262000e+03
2.167130e+03	1.236100e+04
2.167511e+03	2.464600e+04
2.167892e+03	-3.270100e+04
2.168274e+03	-3.270000e+04
2.168655e+03	8.257000e+03
2.169037e+03	-2.042300e+04
2.169418e+03	2.054000e+04
2.169800e+03	1.234800e+04
2.170181e+03	-3.271300e+04
2.170563e+03	2.462200e+04
2.170944e+03	1.233900e+04
2.171326e+03	4.160000e+03
2.171707e+03	1.235100e+04
2.172089e+03	-2.042400e+04
2.172470e+03	4.152000e+03
2.172852e+03	-4.056000e+03
2.173233e+03	6.300000e+01
2.173615e+03	-8.123000e+03
2.173996e+03	4.155000e+03
2.174377e+03	-4.037000e+03
2.174759e+03	2.874100e+04
2.175140e+03	4.154000e+03
2.175522e+03	6.000000e+01
2.175903e+03	1.235900e+04
2.176285e+03	2.054300e+04
2.176666e+03	-3.272300e+04
2.177048e+03	-2.042000e+04
2.177429e+03	-1.223500e+04
2.177811e+03	-1.633800e+04
2.178192e+03	-2.452100e+04
2.178574e+03	2.054900e+04
2.178955e+03	4.169000e+03
2.179337e+03	-1.222200e+04
2.179718e+03	1.641000e+04
2.180099e+03	4.160000e+03
2.180481e+03	-2.860700e+04
2.180862e+03	2.053700e+04
2.181244e+03	-2.043200e+04
2.181625e+03	-4.058000e+03
2.182007e+03	-2.043100e+04
2.182388e+03	-8.129000e+03
2.182770e+03	-8.128000e+03
2.183151e+03	2.052700e+04
2.183533e+03	-1.633600e+04
2.183914e+03	8.242000e+03
2.184296e+03	4.600000e+01
2.184677e+03	1.644300e+04
2.185059e+03	-2.452500e+04
2.185440e+03	4.153000e+03
2.185822e+03	8.256000e+03
2.186203e+03	-1.632500e+04
2.186584e+03	-1.222900e+04
2.186966e+03	-8.132000e+03
2.187347e+03	2.054800e+04
2.187729e+03	-4.025000e+03
2.188110e+03	-4.033000e+03
2.188492e+03	1.233500e+04
2.188873e+03	-4.031000e+03
2.189255e+03	1.644800e+04
2.189636e+03	-1.632000e+04
2.190018e+03	-4.035000e+03
2.190399e+03	-8.137000e+03
2.190781e+03	1.235900e+04
2.191162e+03	-2.040800e+04
2.191544e+03	1.235100e+04
2.191925e+03	2.051600e+04
2.192307e+03	-2.044400e+04
2.192688e+03	2.462200e+04
2.193069e+03	-3.271600e+04
2.193451e+03	-2.042500e+04
2.193832e+03	-2.451700e+04
2.194214e+03	-4.047000e+03
2.194595e+03	2.053100e+04
2.194977e+03	2.462900e+04
2.195358e+03	2.463300e+04
2.195740e+03	2.054700e+04
2.196121e+03	-8.127000e+03
2.196503e+03	4.151000e+03
2.196884e+03	2.870500e+04
2.197266e+03	-3.271600e+04
2.197647e+03	4.164000e+03
2.198029e+03	2.874500e+04
2.198410e+03	1.236000e+04
2.198792e+03	-2.041300e+04
2.199173e+03	2.873000e+04
2.199554e+03	4.700000e+01
2.199936e+03	-3.271400e+04
2.200317e+03	1.233600e+04
2.200699e+03	3.500000e+01
2.201080e+03	-2.860700e+04
2.201462e+03	-8.122000e+03
2.201843e+03	-1.222300e+04
2.202225e+03	-1.633800e+04
2.202606e+03	-1.631300e+04
2.202988e+03	-1.631200e+04
2.203369e+03	8.253000e+03
2.203751e+03	-1.632600e+04
2.204132e+03	-2.860800e+04
2.204514e+03	2.463500e+04
2.204895e+03	2.872600e+04
2.205276e+03	1.645400e+04
2.205658e+03	1.645700e+04
2.206039e+03	-2.861400e+04
2.206421e+03	-1.222400e+04
2.206802e+03	-2.040900e+04
2.207184e+03	-2.452200e+04
2.207565e+03	8.254000e+03
2.207947e+03	-4.027000e+03
2.208328e+03	1.236200e+04
2.208710e+03	-3.268700e+04
2.209091e+03	-2.040300e+04
2.209473e+03	1.645900e+04
2.209854e+03	-2.039500e+04
2.210236e+03	-2.858600e+04
2.210617e+03	-2.859800e+04
2.210999e+03	2.053100e+04
2.211380e+03	8.261000e+03
2.211761e+03	6.200000e+01
2.212143e+03	4.154000e+03
2.212524e+03	-1.223500e+04
2.212906e+03	-1.633300e+04
2.213287e+03	-1.632800e+04
2.213669e+03	5.800000e+01
2.214050e+03	4.153000e+03
2.214432e+03	2.871800e+04
2.214813e+03	-2.861100e+04
2.215195e+03	-2.041300e+04
2.215576e+03	-3.270900e+04
2.215958e+03	1.234500e+04
2.216339e+03	-2.450600e+04
2.216721e+03	-1.631300e+04
2.217102e+03	2.053900e+04
2.217484e+03	1.643600e+04
2.217865e+03	1.235400e+04
2.218246e+03	2.873000e+04
2.218628e+03	2.053600e+04
2.219009e+03	-2.041900e+04
2.219391e+03	-2.453600e+04
2.219772e+03	-4.036000e+03
2.220154e+03	-4.031000e+03
2.220535e+03	-2.861400e+04
2.220917e+03	-2.042600e+04
2.221298e+03	-3.271600e+04
2.221680e+03	-2.861300e+04
2.222061e+03	2.054300e+04
2.222443e+03	-2.861800e+04
2.222824e+03	1.234900e+04
2.223206e+03	6.400000e+01
2.223587e+03	2.873000e+04
2.223969e+03	-2.042300e+04
2.224350e+03	-2.452400e+04
2.224731e+03	2.462600e+04
2.225113e+03	2.054000e+04
2.225494e+03	-1.632700e+04
2.225876e+03	1.644200e+04
2.226257e+03	2.873400e+04
2.226639e+03	1.234300e+04
2.227020e+03	-2.042600e+04
2.227402e+03	-2.451300e+04
2.227783e+03	-8.129000e+03
2.228165e+03	2.872800e+04
2.228546e+03	-2.042700e+04
2.228928e+03	-2.861700e+04
2.229309e+03	8.217000e+03
2.229691e+03	-1.633100e+04
2.230072e+03	1.643300e+04
2.230453e+03	1.643800e+04
2.230835e+03	-2.861000e+04
2.231216e+03	-3.272000e+04
2.231598e+03	-1.222300e+04
2.231979e+03	1.645600e+04
2.232361e+03	-2.041400e+04
2.232742e+03	-1.223200e+04
2.233124e+03	-2.451400e+04
2.233505e+03	-2.453100e+04
2.233887e+03	8.256000e+03
2.234268e+03	-1.631300e+04
2.234650e+03	2.874300e+04
2.235031e+03	1.235700e+04
2.235413e+03	-1.632300e+04
2.235794e+03	8.249000e+03
2.236176e+03	2.054700e+04
2.236557e+03	-1.631800e+04
2.236938e+03	-2.042200e+04
2.237320e+03	-3.272100e+04
2.237701e+03	1.642500e+04
2.238083e+03	-3.270700e+04
2.238464e+03	2.054800e+04
2.238846e+03	-1.632100e+04
2.239227e+03	2.872600e+04
2.239609e+03	-3.270100e+04
2.239990e+03	-1.221900e+04
2.240372e+03	-2.451500e+04
2.240753e+03	8.242000e+03
2.241135e+03	-2.042000e+04
2.241516e+03	2.873500e+04
2.241898e+03	1.234700e+04
2.242279e+03	-3.274800e+04
2.242661e+03	-2.860800e+04
2.243042e+03	1.235900e+04
2.243423e+03	-3.269600e+04
2.243805e+03	2.874500e+04
2.244186e+03	-8.121000e+03
2.244568e+03	2.054300e+04
2.244949e+03	4.131000e+03
2.245331e+03	1.234400e+04
2.245712e+03	2.054700e+04
2.246094e+03	6.800000e+01
2.246475e+03	2.054300e+04
2.246857e+03	2.054800e+04
2.247238e+03	-2.450900e+04
2.247620e+03	-2.860500e+04
2.248001e+03	8.266000e+03
2.248383e+03	1.236000e+04
2.248764e+03	2.872400e+04
2.249146e+03	5.900000e+01
2.249527e+03	1.235500e+04
2.249908e+03	-2.451600e+04
2.250290e+03	2.462200e+04
2.250671e+03	-4.034000e+03
2.251053e+03	-2.860400e+04
2.251434e+03	-4.032000e+03
2.251816e+03	2.053700e+04
2.252197e+03	-4.033000e+03
2.252579e+03	-2.451600e+04
2.252960e+03	2.053100e+04
2.253342e+03	2.873900e+04
2.253723e+03	-2.041000e+04
2.254105e+03	2.873700e+04
2.254486e+03	2.462900e+04
2.254868e+03	2.053300e+04
2.255249e+03	1.643000e+04
2.255630e+03	-3.271600e+04
2.256012e+03	2.463000e+04
2.256393e+03	2.054200e+04
2.256775e+03	-3.269600e+04
2.257156e+03	7.600000e+01
2.257538e+03	2.465000e+04
2.257919e+03	4.168000e+03
2.258301e+03	-1.631500e+04
2.258682e+03	-2.451300e+04
2.259064e+03	4.157000e+03
2.259445e+03	-2.861100e+04
2.259827e+03	2.054600e+04
2.260208e+03	-3.269900e+04
2.260590e+03	4.164000e+03
2.260971e+03	-1.632800e+04
2.261353e+03	1.644300e+04
2.261734e+03	1.235600e+04
2.262115e+03	2.874300e+04
2.262497e+03	4.157000e+03
